Starting...
temp =  66.0 mash time =  10 pump setting =  75 %
66.3 , 278.04 , -0.525
66.2 , 278.86 , -0.3
66.2 , 279.68 , -0.4
66.2 , 280.5 , -0.4
66.1 , 281.32 , -0.175
66.1 , 282.14 , -0.275
66.1 , 282.96 , -0.275
66.1 , 283.78 , -0.275
66.1 , 284.6 , -0.275
66.0 , 285.42 , -0.05
66.0 , 286.24 , -0.15
66.0 , 287.06 , -0.15
65.9 , 287.88 , 0.105
65.9 , 288.7 , 0.035
65.9 , 289.52 , 0.065
65.9 , 290.34 , 0.095
65.8 , 291.16 , 0.38
65.8 , 291.98 , 0.34
65.8 , 292.8 , 0.4
65.8 , 293.62 , 0.46
65.7 , 294.44 , 0.775
65.7 , 295.26 , 0.765
65.7 , 296.08 , 0.855
65.7 , 296.9 , 0.945
65.7 , 297.72 , 1.035
65.6 , 298.54 , 1.38
65.6 , 299.36 , 1.4
65.6 , 300.18 , 1.52
65.6 , 301.0 , 1.64
65.6 , 301.82 , 1.76
65.6 , 302.64 , 1.88
65.6 , 303.46 , 2.0
65.6 , 304.28 , 2.12
65.5 , 305.1 , 2.495
65.5 , 305.92 , 2.545
65.5 , 306.74 , 2.695
65.5 , 307.56 , 2.845
65.4 , 308.38 , 3.25
65.4 , 309.2 , 3.33
65.4 , 310.02 , 3.51
65.4 , 310.84 , 3.69
65.4 , 311.66 , 3.87
65.4 , 312.48 , 4.05
65.4 , 313.3 , 4.23
65.4 , 314.12 , 4.41
65.4 , 314.94 , 4.59
65.4 , 315.76 , 4.77
65.4 , 316.58 , 4.95
65.4 , 317.4 , 5.13
65.4 , 318.22 , 5.25
65.4 , 319.04 , 5.25
65.4 , 319.86 , 5.25
65.4 , 320.68 , 5.25
65.4 , 321.5 , 5.25
65.5 , 322.32 , 5.025
65.4 , 323.14 , 5.35
65.4 , 323.96 , 5.25
65.5 , 324.78 , 5.025
65.4 , 325.6 , 5.35
65.4 , 326.42 , 5.25
65.4 , 327.24 , 5.25
65.4 , 328.06 , 5.25
65.4 , 328.88 , 5.25
65.4 , 329.7 , 5.25
65.4 , 330.52 , 5.25
65.4 , 331.34 , 5.25
65.5 , 332.16 , 5.025
65.5 , 332.98 , 5.125
65.5 , 333.8 , 5.125
65.5 , 334.62 , 5.125
65.5 , 335.44 , 5.125
65.5 , 336.26 , 5.125
65.6 , 337.08 , 4.9
65.6 , 337.9 , 5.0
65.6 , 338.72 , 5.0
65.6 , 339.54 , 5.0
65.7 , 340.36 , 4.775
65.7 , 341.18 , 4.875
65.8 , 342.0 , 4.65
65.8 , 342.82 , 4.75
65.9 , 343.64 , 4.525
65.9 , 344.46 , 4.625
65.9 , 345.28 , 4.625
66.0 , 346.1 , 4.4
66.0 , 346.92 , 4.5
66.1 , 347.74 , 4.245
66.1 , 348.56 , 4.315
66.2 , 349.38 , 4.03
66.3 , 350.2 , 3.815
66.3 , 351.05 , 3.825
66.3 , 351.87 , 3.735
66.4 , 352.69 , 3.39
66.4 , 353.51 , 3.37
66.4 , 354.33 , 3.25
66.5 , 355.15 , 2.875
66.5 , 355.97 , 2.825
66.6 , 356.79 , 2.42
66.6 , 357.61 , 2.34
66.6 , 358.43 , 2.16
66.7 , 359.25 , 1.725
66.7 , 360.07 , 1.615
66.8 , 360.89 , 1.15
66.8 , 361.71 , 1.01
66.8 , 362.53 , 0.77
66.8 , 363.35 , 0.53
66.8 , 364.17 , 0.29
66.9 , 364.99 , -0.205
66.9 , 365.81 , -0.375
66.9 , 366.63 , -0.645
66.9 , 367.45 , -0.915
66.9 , 368.27 , -1.185
66.9 , 369.09 , -1.275
67.0 , 369.91 , -1.5
67.1 , 370.73 , -1.625
67.1 , 371.55 , -1.525
67.1 , 372.37 , -1.525
67.1 , 373.19 , -1.525
67.1 , 374.01 , -1.525
67.2 , 374.83 , -1.75
67.2 , 375.65 , -1.65
67.2 , 376.47 , -1.65
67.3 , 377.29 , -1.875
67.3 , 378.11 , -1.775
67.3 , 378.93 , -1.775
67.3 , 379.75 , -1.775
67.3 , 380.57 , -1.775
67.3 , 381.39 , -1.775
67.3 , 382.21 , -1.775
67.3 , 383.03 , -1.775
67.3 , 383.85 , -1.775
67.3 , 384.67 , -1.775
67.3 , 385.49 , -1.775
67.3 , 386.31 , -1.775
67.3 , 387.13 , -1.775
67.3 , 387.95 , -1.775
67.3 , 388.77 , -1.775
67.2 , 389.59 , -1.55
67.2 , 390.41 , -1.65
67.2 , 391.23 , -1.65
67.2 , 392.05 , -1.65
67.2 , 392.87 , -1.65
67.2 , 393.69 , -1.65
67.3 , 394.51 , -1.875
67.3 , 395.33 , -1.775
67.3 , 396.15 , -1.775
67.3 , 396.97 , -1.775
67.3 , 397.79 , -1.775
67.3 , 398.61 , -1.775
67.3 , 399.43 , -1.775
67.3 , 400.25 , -1.775
67.3 , 401.07 , -1.775
67.3 , 401.89 , -1.775
67.2 , 402.71 , -1.55
67.2 , 403.53 , -1.65
67.1 , 404.35 , -1.425
67.1 , 405.17 , -1.525
67.1 , 405.99 , -1.525
67.1 , 406.81 , -1.525
67.1 , 407.63 , -1.525
67.1 , 408.45 , -1.525
67.1 , 409.27 , -1.525
66.9 , 410.09 , -1.075
66.9 , 410.91 , -1.275
66.9 , 411.73 , -1.275
66.8 , 412.55 , -1.05
66.8 , 413.37 , -1.15
66.8 , 414.19 , -1.15
66.8 , 415.01 , -1.15
66.8 , 415.83 , -1.15
66.7 , 416.65 , -0.925
66.7 , 417.47 , -1.025
66.6 , 418.29 , -0.8
66.6 , 419.11 , -0.9
66.6 , 419.93 , -0.9
66.5 , 420.75 , -0.675
66.4 , 421.57 , -0.55
66.4 , 422.39 , -0.65
66.3 , 423.21 , -0.425
66.3 , 424.03 , -0.525
66.3 , 424.85 , -0.525
66.3 , 425.67 , -0.525
66.3 , 426.49 , -0.525
66.3 , 427.31 , -0.525
66.3 , 428.13 , -0.525
66.2 , 428.95 , -0.3
66.2 , 429.77 , -0.4
66.1 , 430.59 , -0.175
66.1 , 431.41 , -0.275
66.1 , 432.23 , -0.275
66.1 , 433.05 , -0.275
66.0 , 433.87 , -0.05
66.0 , 434.69 , -0.15
66.0 , 435.51 , -0.15
66.0 , 436.33 , -0.15
66.0 , 437.15 , -0.15
65.9 , 437.97 , 0.105
65.9 , 438.79 , 0.035
65.9 , 439.61 , 0.065
65.9 , 440.43 , 0.095
65.9 , 441.25 , 0.125
65.9 , 442.07 , 0.155
65.8 , 442.89 , 0.44
65.8 , 443.71 , 0.4
65.8 , 444.53 , 0.46
65.8 , 445.35 , 0.52
65.7 , 446.17 , 0.835
65.7 , 446.99 , 0.825
65.7 , 447.81 , 0.915
65.6 , 448.63 , 1.26
65.6 , 449.45 , 1.28
65.6 , 450.27 , 1.4
65.6 , 451.09 , 1.52
